"TIPO_DATO_AVQ","Tipo dato","MISURA_AVQ","Misura","SEXISTAT1","Sesso","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y18-19","18-19 anni","2022","2022",13,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y18-19","18-19 anni","2023","2023",14.2,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","1","maschi","Y3-5","3-5 anni","2022","2022",12,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","1","maschi","Y3-5","3-5 anni","2023","2023",25,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2022","2022",22.2,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2023","2023",22.8,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","1","maschi","Y65-74","65-74 anni","2022","2022",555,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","1","maschi","Y65-74","65-74 anni","2023","2023",625,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","2","femmine","Y_GE75","75 anni e più","2022","2022",143,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","2","femmine","Y_GE75","75 anni e più","2023","2023",205,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2022","2022",8.4,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2023","2023",9.6,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","9","totale","Y_GE75","75 anni e più","2022","2022",1761,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","9","totale","Y_GE75","75 anni e più","2023","2023",1777,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-54","45-54 anni","2022","2022",11.8,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-54","45-54 anni","2023","2023",10.8,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y65-74","65-74 anni","2022","2022",49.3,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y65-74","65-74 anni","2023","2023",44.5,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-54","45-54 anni","2022","2022",31.7,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-54","45-54 anni","2023","2023",32.6,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y3-5","3-5 anni","2022","2022",26.1,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y3-5","3-5 anni","2023","2023",24.5,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2022","2022",656,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2023","2023",608,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","2","femmine","Y45-54","45-54 anni","2022","2022",1674,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","2","femmine","Y45-54","45-54 anni","2023","2023",1490,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","9","totale","Y15-17","15-17 anni","2022","2022",131,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","9","totale","Y15-17","15-17 anni","2023","2023",151,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2022","2022",74.4,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2023","2023",72.8,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","9","totale","Y11-14","11-14 anni","2022","2022",1333,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","9","totale","Y11-14","11-14 anni","2023","2023",1416,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","2022","2022",19.3,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","2023","2023",17.1,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y55-59","55-59 anni","2022","2022",32.9,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y55-59","55-59 anni","2023","2023",30.5,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","9","totale","Y55-59","55-59 anni","2022","2022",1718,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","9","totale","Y55-59","55-59 anni","2023","2023",1644,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y11-14","11-14 anni","2022","2022",21.5,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y11-14","11-14 anni","2023","2023",17.3,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","9","totale","Y20-24","20-24 anni","2022","2022",658,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","9","totale","Y20-24","20-24 anni","2023","2023",661,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y6-10","6-10 anni","2022","2022",4.3,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y6-10","6-10 anni","2023","2023",4.3,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y15-17","15-17 anni","2022","2022",75,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y15-17","15-17 anni","2023","2023",80,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y15-17","15-17 anni","2022","2022",24.3,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y15-17","15-17 anni","2023","2023",20.9,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","1","maschi","Y_GE75","75 anni e più","2022","2022",108,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","1","maschi","Y_GE75","75 anni e più","2023","2023",126,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y_GE3","3 anni e più","2022","2022",7326,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y_GE3","3 anni e più","2023","2023",7337,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE3","3 anni e più","2022","2022",28.2,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE3","3 anni e più","2023","2023",27.9,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","9","totale","Y_GE3","3 anni e più","2022","2022",21375,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","9","totale","Y_GE3","3 anni e più","2023","2023",20047,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","9","totale","Y45-54","45-54 anni","2022","2022",2953,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","9","totale","Y45-54","45-54 anni","2023","2023",2998,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","1","maschi","Y3-5","3-5 anni","2022","2022",408,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","1","maschi","Y3-5","3-5 anni","2023","2023",377,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y3-5","3-5 anni","2022","2022",2.8,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y3-5","3-5 anni","2023","2023",2.6,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","2022","2022",159,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","2023","2023",189,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2022","2022",1698,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2023","2023",1647,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","1","maschi","Y_GE3","3 anni e più","2022","2022",2600,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","1","maschi","Y_GE3","3 anni e più","2023","2023",2701,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","9","totale","Y35-44","35-44 anni","2022","2022",2366,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","9","totale","Y35-44","35-44 anni","2023","2023",2216,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y20-24","20-24 anni","2022","2022",17.6,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y20-24","20-24 anni","2023","2023",16.4,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y3-5","3-5 anni","2022","2022",19.2,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y3-5","3-5 anni","2023","2023",19.6,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE3","3 anni e più","2022","2022",30.9,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE3","3 anni e più","2023","2023",32.9,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","9","totale","Y60-64","60-64 anni","2022","2022",1588,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","9","totale","Y60-64","60-64 anni","2023","2023",1437,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","9","totale","Y6-10","6-10 anni","2022","2022",92,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","9","totale","Y6-10","6-10 anni","2023","2023",110,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2022","2022",24.9,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2023","2023",25,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y35-44","35-44 anni","2022","2022",394,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y35-44","35-44 anni","2023","2023",352,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y18-19","18-19 anni","2022","2022",63,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y18-19","18-19 anni","2023","2023",54,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","2","femmine","Y11-14","11-14 anni","2022","2022",574,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","2","femmine","Y11-14","11-14 anni","2023","2023",583,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","9","totale","Y60-64","60-64 anni","2022","2022",1399,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","9","totale","Y60-64","60-64 anni","2023","2023",1457,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","9","totale","Y15-17","15-17 anni","2022","2022",881,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","9","totale","Y15-17","15-17 anni","2023","2023",896,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2022","2022",20.7,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2023","2023",20.6,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y15-17","15-17 anni","2022","2022",142,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y15-17","15-17 anni","2023","2023",129,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y55-59","55-59 anni","2022","2022",207,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y55-59","55-59 anni","2023","2023",200,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2022","2022",2.4,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2023","2023",2.8,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","1","maschi","Y45-54","45-54 anni","2022","2022",544,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","1","maschi","Y45-54","45-54 anni","2023","2023",492,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","9","totale","Y18-19","18-19 anni","2022","2022",242,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","9","totale","Y18-19","18-19 anni","2023","2023",248,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y_GE3","3 anni e più","2022","2022",2183,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y_GE3","3 anni e più","2023","2023",2205,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-54","45-54 anni","2022","2022",33.9,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-54","45-54 anni","2023","2023",31.5,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","9","totale","Y45-54","45-54 anni","2022","2022",2130,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","9","totale","Y45-54","45-54 anni","2023","2023",2323,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","9","totale","Y65-74","65-74 anni","2022","2022",3043,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","9","totale","Y65-74","65-74 anni","2023","2023",2795,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y3-5","3-5 anni","2022","2022",50,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y3-5","3-5 anni","2023","2023",50.6,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-54","45-54 anni","2022","2022",19.2,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-54","45-54 anni","2023","2023",23.4,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y15-17","15-17 anni","2022","2022",8.9,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y15-17","15-17 anni","2023","2023",10.4,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2022","2022",8.5,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2023","2023",8.1,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE3","3 anni e più","2022","2022",21.8,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE3","3 anni e più","2023","2023",24,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","1","maschi","Y60-64","60-64 anni","2022","2022",203,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","1","maschi","Y60-64","60-64 anni","2023","2023",208,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","9","totale","Y35-44","35-44 anni","2022","2022",2094,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","9","totale","Y35-44","35-44 anni","2023","2023",2029,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y60-64","60-64 anni","2022","2022",39.3,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y60-64","60-64 anni","2023","2023",31.4,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","1","maschi","Y35-44","35-44 anni","2022","2022",410,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","1","maschi","Y35-44","35-44 anni","2023","2023",468,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2022","2022",38.6,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2023","2023",34.5,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y20-24","20-24 anni","2022","2022",12.7,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y20-24","20-24 anni","2023","2023",10.4,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","9","totale","Y55-59","55-59 anni","2022","2022",903,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","9","totale","Y55-59","55-59 anni","2023","2023",1108,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y55-59","55-59 anni","2022","2022",12.2,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y55-59","55-59 anni","2023","2023",11.4,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2022","2022",57.2,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2023","2023",54.7,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-54","45-54 anni","2022","2022",9.7,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-54","45-54 anni","2023","2023",10,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","2022","2022",44.4,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","2023","2023",40.3,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2022","2022",29.1,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2023","2023",28.8,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y60-64","60-64 anni","2022","2022",16.6,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y60-64","60-64 anni","2023","2023",17.8,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y11-14","11-14 anni","2022","2022",54,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y11-14","11-14 anni","2023","2023",69,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2022","2022",3.5,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2023","2023",4.9,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","2022","2022",52.3,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","2023","2023",54.4,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y6-10","6-10 anni","2022","2022",13.6,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y6-10","6-10 anni","2023","2023",9.6,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y25-34","25-34 anni","2022","2022",386,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y25-34","25-34 anni","2023","2023",317,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","2","femmine","Y60-64","60-64 anni","2022","2022",807,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","2","femmine","Y60-64","60-64 anni","2023","2023",805,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","9","totale","Y6-10","6-10 anni","2022","2022",1476,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","9","totale","Y6-10","6-10 anni","2023","2023",1622,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","9","totale","Y11-14","11-14 anni","2022","2022",387,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","9","totale","Y11-14","11-14 anni","2023","2023",324,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","2","femmine","Y35-44","35-44 anni","2022","2022",1230,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","2","femmine","Y35-44","35-44 anni","2023","2023",1231,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","2022","2022",20.6,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","2023","2023",19.3,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","2","femmine","Y6-10","6-10 anni","2022","2022",645,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","2","femmine","Y6-10","6-10 anni","2023","2023",749,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2022","2022",5.5,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2023","2023",6.8,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y60-64","60-64 anni","2022","2022",34.4,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y60-64","60-64 anni","2023","2023",35.3,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-19","18-19 anni","2022","2022",10.2,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-19","18-19 anni","2023","2023",8.8,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","1","maschi","Y18-19","18-19 anni","2022","2022",131,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","1","maschi","Y18-19","18-19 anni","2023","2023",108,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2022","2022",19.2,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2023","2023",23,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y20-24","20-24 anni","2022","2022",22.8,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y20-24","20-24 anni","2023","2023",23,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y6-10","6-10 anni","2022","2022",180,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y6-10","6-10 anni","2023","2023",122,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y11-14","11-14 anni","2022","2022",6.3,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y11-14","11-14 anni","2023","2023",6.1,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","1","maschi","Y11-14","11-14 anni","2022","2022",87,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","1","maschi","Y11-14","11-14 anni","2023","2023",71,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2022","2022",11.8,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2023","2023",11.3,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2022","2022",26.9,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2023","2023",28.1,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-54","45-54 anni","2022","2022",22.9,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-54","45-54 anni","2023","2023",25.2,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE3","3 anni e più","2022","2022",30.2,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE3","3 anni e più","2023","2023",29.4,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2022","2022",27.4,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2023","2023",26.8,,
