"TIPO_DATO_AVQ","Tipo dato","MISURA_AVQ","Misura","SEXISTAT1","Sesso","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y18-19","18-19 anni","2001","2001",15.2,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y18-19","18-19 anni","2002","2002",17.6,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","1","maschi","Y3-5","3-5 anni","2001","2001",44,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","1","maschi","Y3-5","3-5 anni","2002","2002",45,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2001","2001",26.1,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2002","2002",27.5,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","1","maschi","Y65-74","65-74 anni","2001","2001",156,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","1","maschi","Y65-74","65-74 anni","2002","2002",156,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","2","femmine","Y_GE75","75 anni e più","2001","2001",28,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","2","femmine","Y_GE75","75 anni e più","2002","2002",38,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2001","2001",1.9,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2002","2002",2.2,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","9","totale","Y_GE75","75 anni e più","2001","2001",908,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","9","totale","Y_GE75","75 anni e più","2002","2002",1024,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-54","45-54 anni","2001","2001",12.2,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-54","45-54 anni","2002","2002",12.3,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y65-74","65-74 anni","2001","2001",64.5,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y65-74","65-74 anni","2002","2002",63.8,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-54","45-54 anni","2001","2001",36.2,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-54","45-54 anni","2002","2002",35.6,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y3-5","3-5 anni","2001","2001",27.4,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y3-5","3-5 anni","2002","2002",25.1,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2001","2001",917,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2002","2002",927,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","2","femmine","Y45-54","45-54 anni","2001","2001",1842,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","2","femmine","Y45-54","45-54 anni","2002","2002",1801,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","9","totale","Y15-17","15-17 anni","2001","2001",304,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","9","totale","Y15-17","15-17 anni","2002","2002",311,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2001","2001",82.3,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2002","2002",80.7,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","9","totale","Y11-14","11-14 anni","2001","2001",1222,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","9","totale","Y11-14","11-14 anni","2002","2002",1223,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","2001","2001",18.4,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","2002","2002",20.3,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y55-59","55-59 anni","2001","2001",38.3,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y55-59","55-59 anni","2002","2002",36.8,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","9","totale","Y55-59","55-59 anni","2001","2001",1471,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","9","totale","Y55-59","55-59 anni","2002","2002",1556,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y11-14","11-14 anni","2001","2001",21.2,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y11-14","11-14 anni","2002","2002",21.5,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","9","totale","Y20-24","20-24 anni","2001","2001",857,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","9","totale","Y20-24","20-24 anni","2002","2002",900,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y6-10","6-10 anni","2001","2001",9.5,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y6-10","6-10 anni","2002","2002",8.9,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y15-17","15-17 anni","2001","2001",145,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y15-17","15-17 anni","2002","2002",137,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y15-17","15-17 anni","2001","2001",22,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y15-17","15-17 anni","2002","2002",25.3,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","1","maschi","Y_GE75","75 anni e più","2001","2001",36,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","1","maschi","Y_GE75","75 anni e più","2002","2002",23,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y_GE3","3 anni e più","2001","2001",7651,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y_GE3","3 anni e più","2002","2002",7479,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE3","3 anni e più","2001","2001",29.4,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE3","3 anni e più","2002","2002",28.6,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","9","totale","Y_GE3","3 anni e più","2001","2001",22185,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","9","totale","Y_GE3","3 anni e più","2002","2002",22743,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","9","totale","Y45-54","45-54 anni","2001","2001",2828,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","9","totale","Y45-54","45-54 anni","2002","2002",2676,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","1","maschi","Y3-5","3-5 anni","2001","2001",371,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","1","maschi","Y3-5","3-5 anni","2002","2002",451,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y3-5","3-5 anni","2001","2001",5.3,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y3-5","3-5 anni","2002","2002",3.3,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","2001","2001",61,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","2002","2002",71,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2001","2001",2613,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2002","2002",2623,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","1","maschi","Y_GE3","3 anni e più","2001","2001",3520,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","1","maschi","Y_GE3","3 anni e più","2002","2002",3317,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","9","totale","Y35-44","35-44 anni","2001","2001",3358,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","9","totale","Y35-44","35-44 anni","2002","2002",3445,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y20-24","20-24 anni","2001","2001",18,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y20-24","20-24 anni","2002","2002",17.7,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y3-5","3-5 anni","2001","2001",13,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y3-5","3-5 anni","2002","2002",10.7,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE3","3 anni e più","2001","2001",23.1,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE3","3 anni e più","2002","2002",23.9,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","9","totale","Y60-64","60-64 anni","2001","2001",1561,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","9","totale","Y60-64","60-64 anni","2002","2002",1725,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","9","totale","Y6-10","6-10 anni","2001","2001",273,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","9","totale","Y6-10","6-10 anni","2002","2002",249,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2001","2001",21,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2002","2002",22.5,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y35-44","35-44 anni","2001","2001",441,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y35-44","35-44 anni","2002","2002",407,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y18-19","18-19 anni","2001","2001",106,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y18-19","18-19 anni","2002","2002",80,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","2","femmine","Y11-14","11-14 anni","2001","2001",526,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","2","femmine","Y11-14","11-14 anni","2002","2002",534,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","9","totale","Y60-64","60-64 anni","2001","2001",1205,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","9","totale","Y60-64","60-64 anni","2002","2002",1256,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","9","totale","Y15-17","15-17 anni","2001","2001",779,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","9","totale","Y15-17","15-17 anni","2002","2002",787,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2001","2001",15.4,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2002","2002",16.9,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y15-17","15-17 anni","2001","2001",129,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y15-17","15-17 anni","2002","2002",120,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y55-59","55-59 anni","2001","2001",82,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y55-59","55-59 anni","2002","2002",102,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2001","2001",1.3,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2002","2002",1,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","1","maschi","Y45-54","45-54 anni","2001","2001",468,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","1","maschi","Y45-54","45-54 anni","2002","2002",451,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","9","totale","Y18-19","18-19 anni","2001","2001",268,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","9","totale","Y18-19","18-19 anni","2002","2002",276,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y_GE3","3 anni e più","2001","2001",2287,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y_GE3","3 anni e più","2002","2002",2164,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-54","45-54 anni","2001","2001",38.6,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-54","45-54 anni","2002","2002",36.6,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","9","totale","Y45-54","45-54 anni","2001","2001",901,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","9","totale","Y45-54","45-54 anni","2002","2002",967,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","9","totale","Y65-74","65-74 anni","2001","2001",3453,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","9","totale","Y65-74","65-74 anni","2002","2002",3447,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y3-5","3-5 anni","2001","2001",49.3,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y3-5","3-5 anni","2002","2002",52.4,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-54","45-54 anni","2001","2001",9.3,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-54","45-54 anni","2002","2002",10,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y15-17","15-17 anni","2001","2001",16.5,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y15-17","15-17 anni","2002","2002",16.4,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2001","2001",5,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2002","2002",5.8,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE3","3 anni e più","2001","2001",15.3,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE3","3 anni e più","2002","2002",15.7,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","1","maschi","Y60-64","60-64 anni","2001","2001",117,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","1","maschi","Y60-64","60-64 anni","2002","2002",124,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","9","totale","Y35-44","35-44 anni","2001","2001",2898,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","9","totale","Y35-44","35-44 anni","2002","2002",2770,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y60-64","60-64 anni","2001","2001",41.1,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y60-64","60-64 anni","2002","2002",42.6,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","1","maschi","Y35-44","35-44 anni","2001","2001",759,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","1","maschi","Y35-44","35-44 anni","2002","2002",722,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2001","2001",49.8,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2002","2002",51.1,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y20-24","20-24 anni","2001","2001",21.7,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y20-24","20-24 anni","2002","2002",19.4,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","9","totale","Y55-59","55-59 anni","2001","2001",326,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","9","totale","Y55-59","55-59 anni","2002","2002",351,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y55-59","55-59 anni","2001","2001",9.9,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y55-59","55-59 anni","2002","2002",9.7,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2001","2001",64.6,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2002","2002",64.4,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-54","45-54 anni","2001","2001",6.8,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-54","45-54 anni","2002","2002",6,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","2001","2001",56.5,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","2002","2002",57.3,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2001","2001",32.1,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2002","2002",30.5,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y60-64","60-64 anni","2001","2001",6.3,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y60-64","60-64 anni","2002","2002",6.2,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y11-14","11-14 anni","2001","2001",145,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y11-14","11-14 anni","2002","2002",114,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2001","2001",1,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2002","2002",1.3,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","2001","2001",43.5,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","2002","2002",44.8,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y6-10","6-10 anni","2001","2001",19.6,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y6-10","6-10 anni","2002","2002",15.4,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y25-34","25-34 anni","2001","2001",518,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y25-34","25-34 anni","2002","2002",531,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","2","femmine","Y60-64","60-64 anni","2001","2001",926,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","2","femmine","Y60-64","60-64 anni","2002","2002",987,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","9","totale","Y6-10","6-10 anni","2001","2001",1329,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","9","totale","Y6-10","6-10 anni","2002","2002",1303,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","9","totale","Y11-14","11-14 anni","2001","2001",394,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","9","totale","Y11-14","11-14 anni","2002","2002",408,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","2","femmine","Y35-44","35-44 anni","2001","2001",1862,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","2","femmine","Y35-44","35-44 anni","2002","2002",1897,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","2001","2001",20.5,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","2002","2002",16.9,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","2","femmine","Y6-10","6-10 anni","2001","2001",608,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","2","femmine","Y6-10","6-10 anni","2002","2002",557,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2001","2001",1.4,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2002","2002",1.6,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y60-64","60-64 anni","2001","2001",37.2,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y60-64","60-64 anni","2002","2002",36.2,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-19","18-19 anni","2001","2001",17.4,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-19","18-19 anni","2002","2002",13.3,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","1","maschi","Y18-19","18-19 anni","2001","2001",128,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","1","maschi","Y18-19","18-19 anni","2002","2002",133,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2001","2001",10,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2002","2002",10.3,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y20-24","20-24 anni","2001","2001",31,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y20-24","20-24 anni","2002","2002",31.4,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y6-10","6-10 anni","2001","2001",276,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y6-10","6-10 anni","2002","2002",213,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y11-14","11-14 anni","2001","2001",14.8,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y11-14","11-14 anni","2002","2002",10.8,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","1","maschi","Y11-14","11-14 anni","2001","2001",192,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","1","maschi","Y11-14","11-14 anni","2002","2002",131,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2001","2001",18.9,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2002","2002",17.5,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2001","2001",17.2,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2002","2002",18.7,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-54","45-54 anni","2001","2001",11.5,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-54","45-54 anni","2002","2002",12.9,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE3","3 anni e più","2001","2001",29.9,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE3","3 anni e più","2002","2002",29.3,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2001","2001",31.3,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2002","2002",31.1,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y3-5","3-5 anni","2001","2001",5.5,,
